cellnumber	x-coordinate	y-coordinate	z-coordinate	temperature	ch4	o2	co2	co	h2o	c2h4
1.139154061386046	0.8372439589401085	-0.00912611015276642	-0.9938650243909237	1.145220184389945	-0.13090654715625358	-0.06230333639559788	0.19461809874641908	-0.17183480059173	0.15155004070471045	-0.07533201744998283
1.1392008881242952	0.8208420785962919	1.497842592679902	-0.9886082998977122	1.1513774125450118	-0.1309065471546765	-0.09409766642086588	0.22292489039609037	-0.17189258061825377	0.17878195120826892	-0.0753320174322134
1.1392477148625442	0.7907072141819294	-0.00912611015276642	-0.9959409316241531	1.1795948289179736	-0.13090654715936886	-0.04623155205709339	0.17839066564071224	-0.17000872630575292	0.13662870340210298	-0.0753320174833703
1.1392945416007934	1.0832295817277309	-1.5160948129854348	-1.0157573729371807	0.9613499078561385	-0.13090654714632424	0.12840952422281696	0.021952468700750235	-0.1649022139304063	-0.006565976253683474	-0.07533201735596677
1.1393413683390425	1.0674491327386126	-0.00912611015276642	-1.0148048438408854	0.973232470226099	-0.13090654714900538	0.12078857364017326	0.03028737533384948	-0.16717608662373426	-0.0005028882038791567	-0.07533201738253391
1.1393881950772915	0.9864957756111201	-0.00912611015276642	-1.0443048952018554	1.690754218302687	-0.13087029613390064	-0.6704476280008996	-0.8525665561913075	2.318698057208999	0.5767641172828156	-0.07328530353678588
1.1394350218155407	0.9415096293066412	-0.00912611015276642	-1.0711409648997805	1.1722752798866967	-0.1309065471554735	-0.3359227758049705	0.4401536712516573	-0.17449140737152824	0.38691246760967934	-0.07533201744230865
1.1394818485537899	0.951012357888736	-1.5160948129854348	-1.0703375156457084	1.168764696356457	-0.13090654715359698	-0.3344936793669588	0.43900224154092865	-0.1745749379027471	0.3857870307268273	-0.07533201742259397
1.1395286752920388	0.9385487339563363	-0.00912611015276642	-1.0693671755442753	1.1765677114845334	-0.1309065471524965	-0.3366737674024185	0.44039572668491805	-0.1740048977725323	0.38744718635819453	-0.0753320174107184
1.139575502030288	0.9475814406111216	-0.00912611015276642	-1.068747108744941	1.1731222052372563	-0.13090654714997488	-0.336905607423996	0.44068010361053517	-0.1740256101967037	0.38776468241669065	-0.07533201738416115
1.1396223287685372	-1.3318598885329436	-0.00912611015276642	-1.1242494378597503	-0.7030858090862677	-0.1309065471671412	2.940074849680615	-2.4565957635908298	-0.1908203913516859	-2.408763274413547	-0.07533201756556207
